StudentID,Age,Gender,SocioeconomicStatus,ParentalEducation,LanguageBackground,PriorGPA
4008,19,Male,Medium,Masters_Plus,Native,2.7083225379719225
4009,30,Male,High,Bachelors,Native,4.0
4010,20,Male,Medium,Secondary,Native,2.5328964931065463
4011,27,Male,Medium,Secondary,Bilingual,2.195133678499666
4012,18,Female,Medium,Bachelors,Native,2.8437108368042634
4013,22,Male,Medium,Below_Secondary,Native,2.606665392947299
4014,29,Female,Low,Masters_Plus,Native,1.7708811245969407
4015,22,Male,Low,Bachelors,Native,3.3012629155859647
4016,29,Male,Medium,Below_Secondary,ESL,3.394770000025587
4017,28,Male,Low,Bachelors,Native,3.31226623029684
4018,24,Male,Low,Secondary,Native,2.9922563139654432
4019,21,Male,Low,Below_Secondary,Native,2.719005442919625
4020,20,Female,Low,Masters_Plus,Native,2.9035662485449802
4021,18,Male,Low,Below_Secondary,ESL,2.726539286578568
4022,29,Male,Medium,Bachelors,Native,2.4198600822128133
4023,25,Male,Medium,Masters_Plus,Bilingual,3.724331430308567
4024,30,Male,Medium,Secondary,Native,3.558982536420576
4025,20,Female,Medium,Secondary,Native,3.19612792543045
4026,30,Female,High,Below_Secondary,ESL,2.544096808204696
4027,19,Male,Low,Below_Secondary,Native,3.1508632746018526
4028,28,Male,Medium,Below_Secondary,Native,2.6570530733055797
4029,21,Non-binary,Low,Bachelors,ESL,2.633479974295003
4030,20,Male,Medium,Bachelors,Bilingual,2.7903414108821347
4031,30,Female,High,Bachelors,Native,3.064607445626624
4032,18,Male,Medium,Secondary,Native,2.559566592874331
4033,20,Female,Medium,Bachelors,Native,2.716560163061366
4034,29,Female,Medium,Bachelors,ESL,3.5903639238086473
4035,19,Female,Medium,Secondary,Native,1.7956824854253826
4036,25,Male,Low,Secondary,ESL,3.4102057884288715
4037,23,Male,Medium,Below_Secondary,Native,2.721023087787263
4038,26,Male,Medium,Masters_Plus,Native,2.5238366668093746
4039,25,Male,Medium,Bachelors,Native,2.6183362177185217
4040,27,Male,Low,Bachelors,Native,2.806802949121997
4041,20,Male,High,Bachelors,Native,3.356990162327274
4042,22,Female,Low,Bachelors,Native,2.9052783184106876
4043,24,Female,Low,Below_Secondary,Bilingual,2.504959625911184
4044,22,Male,Medium,Bachelors,Native,3.2145036705572156
4045,25,Male,Medium,Bachelors,Native,2.742391548894082
4046,29,Non-binary,Medium,Below_Secondary,ESL,3.116249959053518
4047,22,Female,Medium,Masters_Plus,ESL,2.9628903792483365
4048,18,Female,Medium,Secondary,Native,2.162849240891356
4049,22,Male,Medium,Secondary,ESL,3.1430448314797728
4050,21,Male,Medium,Bachelors,Native,1.813475633179147
4051,23,Male,High,Bachelors,Native,2.739898229850301
4052,20,Male,Medium,Secondary,ESL,2.194130101848332
4053,28,Female,Medium,Bachelors,Bilingual,1.6164052245923435
4054,22,Female,High,Secondary,ESL,2.9478202687658803
4055,19,Male,Low,Bachelors,Bilingual,3.2999053563589267
4056,28,Non-binary,Medium,Below_Secondary,Native,2.7811759037891215
4057,23,Male,Low,Below_Secondary,Native,3.570731553788075
4058,30,Non-binary,Low,Below_Secondary,Native,2.8003204967456927
4059,29,Non-binary,Low,Secondary,Native,2.9064019598704443
4060,23,Male,Medium,Secondary,Native,2.294590449364306
4061,22,Male,Medium,Bachelors,Native,3.1492992771612713
4062,23,Female,Medium,Secondary,ESL,3.122434337311643
4063,28,Female,High,Below_Secondary,ESL,2.5492356276608374
4064,24,Female,Medium,Below_Secondary,Native,2.030735280256585
4065,29,Non-binary,High,Below_Secondary,Native,1.9038130798882376
4066,22,Female,High,Secondary,Bilingual,3.404522177969785
4067,18,Male,Medium,Below_Secondary,Native,2.1004350492834147
4068,25,Male,High,Secondary,ESL,3.713537018235064
4069,21,Female,Medium,Secondary,Native,2.3296024421595947
4070,26,Male,High,Bachelors,Native,2.62100938850912
4071,27,Female,Low,Bachelors,ESL,4.0
4072,29,Male,Medium,Secondary,ESL,2.517475855916582
4073,23,Male,Medium,Secondary,Native,2.221493574375895
4074,18,Male,Medium,Secondary,Native,2.596505599930051
4075,20,Female,High,Below_Secondary,Bilingual,1.889739653862075
4076,20,Male,High,Below_Secondary,Native,2.630644495332274
4077,27,Female,Medium,Bachelors,Bilingual,2.843323923482563
4078,29,Female,High,Secondary,Native,3.396201904765772
4079,29,Female,Low,Masters_Plus,Native,3.1057983811476255
4080,21,Female,Medium,Secondary,Native,2.88743697652606
4081,23,Male,Medium,Bachelors,Native,4.0
4082,24,Female,Low,Bachelors,Native,3.160045222121571
4083,27,Male,Medium,Secondary,Native,3.6610853413487865
4084,21,Male,Medium,Secondary,Native,3.33467718380959
4085,23,Male,Low,Bachelors,Native,3.637815966628802
4086,28,Female,Medium,Masters_Plus,Native,3.488514233560232
4087,18,Female,Medium,Secondary,Native,3.3006017212599046
4088,25,Female,Medium,Below_Secondary,ESL,3.1658474391680516
4089,24,Female,Low,Secondary,Native,3.691445857295062
4090,28,Female,High,Secondary,Native,2.4484568791586074
4091,28,Male,High,Masters_Plus,Native,2.3595798210158585
4092,26,Female,Low,Bachelors,ESL,1.842168797058486
4093,20,Male,Low,Below_Secondary,Native,3.1145466224525316
4094,19,Non-binary,High,Secondary,Native,3.497143548569862
4095,18,Female,Medium,Below_Secondary,Native,2.176292594259582
4096,20,Female,Low,Bachelors,Bilingual,2.3653322883618415
4097,22,Female,Medium,Masters_Plus,Bilingual,3.6645957472557438
4098,28,Male,Medium,Below_Secondary,Native,3.216533193569802
4099,19,Female,Medium,Secondary,Native,3.1904332684584826
4100,29,Male,Low,Masters_Plus,Native,3.048961546104394
4101,20,Female,Medium,Below_Secondary,Native,2.6728037808915706
4102,21,Female,Low,Secondary,Bilingual,1.867184150178373
4103,24,Female,High,Secondary,Native,3.155272681334016
4104,30,Female,Medium,Below_Secondary,Native,4.0
4105,20,Male,Medium,Below_Secondary,Native,2.979567807636763
4106,26,Male,Medium,Masters_Plus,Native,2.113891043651174
4107,25,Female,Medium,Bachelors,Native,2.679837626625962
4108,21,Male,High,Secondary,ESL,3.370012483057087
4109,30,Male,Low,Secondary,Native,3.44134914961798
4110,18,Female,High,Bachelors,Native,3.734537372628156
4111,18,Female,Low,Secondary,Native,3.4362311593871073
4112,18,Female,Medium,Secondary,Native,1.6014778489205614
4113,18,Male,Medium,Below_Secondary,Native,2.9376538318197176
4114,25,Female,Medium,Bachelors,Native,1.9348341871118908
4115,20,Male,High,Secondary,Native,3.1806895335699403
4116,23,Female,Medium,Below_Secondary,ESL,3.2393214029232387
4117,20,Male,Medium,Secondary,Native,2.307652612081007
4118,28,Female,High,Below_Secondary,Native,2.6197137380785915
4119,22,Female,Low,Masters_Plus,Native,2.41422318095345
4120,30,Male,High,Bachelors,Native,3.292468676550541
4121,30,Female,Medium,Secondary,Native,2.752744273096594
4122,24,Female,Medium,Secondary,Native,2.414625388314282
4123,19,Male,Low,Bachelors,Native,3.2712044214506397
4124,23,Female,Medium,Secondary,ESL,3.1657763637637233
4125,30,Male,Medium,Bachelors,Native,3.2911044230106947
4126,23,Female,Low,Bachelors,Native,1.8750954430499993
4127,28,Female,Low,Secondary,Bilingual,2.4516447967730843
4128,20,Male,Medium,Masters_Plus,Native,3.2078526108717793
4129,23,Female,Medium,Secondary,Native,1.8026578947104352
4130,27,Male,High,Secondary,Native,1.8191400941195295
4131,27,Male,Low,Bachelors,Bilingual,2.3595960379791596
4132,22,Non-binary,Medium,Bachelors,Native,3.2639805536328104
4133,29,Female,Medium,Bachelors,Native,2.80678925287938
4134,19,Male,Medium,Bachelors,ESL,3.1041453892644877
4135,26,Male,High,Secondary,Native,2.209718739998529
4136,25,Male,Medium,Secondary,Bilingual,2.203651570130415
4137,20,Non-binary,High,Secondary,ESL,3.635089098224637
4138,25,Male,Medium,Bachelors,Native,3.054774442111324
4139,26,Male,Medium,Secondary,Bilingual,2.1550567499606763
4140,20,Female,Medium,Below_Secondary,Bilingual,1.6132616138888445
4141,20,Male,High,Masters_Plus,ESL,1.9554828303209957
4142,19,Male,High,Secondary,Native,2.1660938248767376
4143,25,Male,Medium,Secondary,ESL,2.038086933288186
4144,27,Male,High,Secondary,Native,2.7797866132324827
4145,18,Male,Low,Secondary,Bilingual,3.2029068104339973
4146,25,Female,High,Secondary,Native,2.745912226667324
4147,24,Male,Low,Below_Secondary,Native,2.526967220799751
4148,24,Female,Medium,Below_Secondary,Native,3.0060696195802876
4149,20,Female,Low,Secondary,Native,2.596952593356077
4150,18,Female,High,Secondary,Native,1.7716626713785353
4151,21,Female,High,Below_Secondary,Native,2.9216488834983494
4152,26,Male,High,Secondary,Native,3.035524005279937
4153,22,Male,High,Secondary,Native,3.522101766830207
4154,18,Male,Medium,Below_Secondary,Native,3.3528435526033715
4155,22,Male,High,Masters_Plus,Native,2.464176633104615
4156,30,Female,High,Masters_Plus,ESL,2.6698125654608686
4157,25,Female,Medium,Secondary,Native,2.821135905934357
4158,25,Female,Low,Secondary,Native,2.928160269095578
4159,22,Male,Medium,Bachelors,Native,3.6965905651955655
4160,29,Female,High,Bachelors,Bilingual,2.7602554232665897
4161,26,Male,High,Masters_Plus,Native,2.48770723335639
4162,18,Female,High,Secondary,Native,3.5451371879334492
4163,21,Male,High,Bachelors,Native,3.5305463691285612
4164,20,Female,High,Masters_Plus,ESL,3.3400017157874298
4165,19,Male,Medium,Secondary,Native,1.837930434463682
4166,25,Female,Medium,Below_Secondary,Bilingual,2.84847254924115
4167,24,Female,Medium,Secondary,Native,2.659497382961905
4168,26,Female,Medium,Below_Secondary,Bilingual,3.061898106967222
4169,19,Male,Medium,Below_Secondary,Native,2.277445467161413
4170,21,Female,High,Bachelors,Native,3.2919829539522256
4171,23,Female,Medium,Secondary,Native,3.0145813618754644
4172,28,Male,Low,Below_Secondary,ESL,3.325173556372804
4173,20,Male,Low,Masters_Plus,Native,2.351229903985754
4174,25,Male,Medium,Secondary,Native,2.95904631694106
4175,20,Male,Medium,Secondary,Bilingual,3.2731188346348907
4176,29,Female,Medium,Secondary,Native,1.2703708719364897
4177,30,Non-binary,Low,Secondary,Native,3.200122433822517
4178,30,Male,Medium,Secondary,Native,2.5836845317238892
4179,19,Female,Low,Bachelors,Native,2.7858024724466732
4180,30,Non-binary,Medium,Secondary,Native,3.551530399950193
4181,30,Male,Medium,Bachelors,Bilingual,3.4549367638093953
4182,20,Female,Medium,Below_Secondary,Native,2.4525546957184723
4183,28,Female,Medium,Masters_Plus,ESL,1.7873447806826415
4184,23,Female,Medium,Bachelors,Native,2.754014764698244
4185,19,Male,High,Masters_Plus,Native,3.4375219239189767
4186,25,Female,Medium,Secondary,Native,3.58866120119762
4187,18,Male,Low,Bachelors,Bilingual,1.5444859422499382
4188,24,Female,Low,Masters_Plus,Native,3.158506972620862
4189,19,Male,Medium,Bachelors,Bilingual,3.077168452370431
4190,27,Female,Low,Below_Secondary,Bilingual,3.263205244173695
4191,29,Male,Low,Below_Secondary,Native,2.807848751743267
4192,23,Male,Medium,Secondary,Native,1.7380738126557438
4193,29,Female,Medium,Below_Secondary,Native,2.5251216793490756
4194,19,Male,Medium,Bachelors,Bilingual,2.248186273467581
4195,19,Female,Medium,Bachelors,Native,2.1796518716115294
4196,27,Non-binary,Low,Bachelors,Bilingual,3.2702800610165537
4197,30,Female,High,Secondary,Native,2.6976269478751376
4198,25,Male,Low,Secondary,Bilingual,3.0362344871974773
4199,29,Female,Medium,Secondary,Native,3.433723811847901
4200,19,Female,Low,Secondary,Native,1.7648730138703375
4201,24,Female,High,Bachelors,ESL,3.7620031931588755
4202,20,Male,Medium,Secondary,Bilingual,3.8719230529473947
4203,25,Female,Low,Bachelors,Native,1.734489350080649
4204,24,Female,Medium,Secondary,Native,3.2155920259733155
4205,25,Male,Low,Masters_Plus,Native,3.9936474295444473
4206,24,Male,Medium,Secondary,Native,1.9620658975586012
4207,28,Male,Medium,Secondary,Native,2.096382490067651
4208,23,Female,Low,Below_Secondary,Native,3.288144271874488
4209,30,Female,Medium,Secondary,ESL,3.0751234324969
4210,24,Female,Low,Bachelors,Native,2.930955872254792
4211,22,Male,Medium,Bachelors,Native,2.649836942876248
4212,24,Male,Medium,Secondary,Native,2.893156008251649
4213,18,Non-binary,Medium,Secondary,Native,1.2906717246420598
4214,18,Non-binary,High,Bachelors,Native,2.0801756271266902
4215,26,Female,Medium,Secondary,Native,2.7327820360312236
4216,22,Female,High,Secondary,Native,1.5338604126150377
4217,30,Male,Medium,Bachelors,ESL,2.715760878971678
4218,22,Female,Low,Secondary,ESL,2.7897025235765134
4219,20,Male,Medium,Bachelors,Native,2.3576376469182674
4220,22,Male,Medium,Bachelors,Native,2.392834530867696
4221,20,Female,Medium,Bachelors,Bilingual,2.172581257996272
4222,26,Male,Low,Bachelors,Native,2.509478274858292
4223,26,Male,Low,Below_Secondary,Bilingual,3.016031681295911
4224,23,Male,Medium,Secondary,ESL,3.057594050472558
4225,18,Male,Medium,Masters_Plus,Bilingual,3.41473598226053
4226,24,Female,Medium,Secondary,Native,2.7057857741200806
4227,24,Male,Low,Bachelors,ESL,3.074289762916817
4228,27,Male,High,Bachelors,ESL,1.9292265521188674
4229,27,Male,High,Bachelors,Bilingual,2.9247749593005574
4230,21,Male,Low,Secondary,Native,2.666364901100968
4231,25,Male,Low,Below_Secondary,Bilingual,3.099637080170313
4232,23,Female,High,Secondary,Native,2.6306845392139104
4233,21,Male,High,Secondary,Native,2.574278755289022
4234,21,Female,Medium,Masters_Plus,Native,2.3060559770450775
4235,19,Non-binary,High,Bachelors,ESL,3.4045343095113787
4236,19,Female,Medium,Bachelors,Bilingual,2.4320742373885014
4237,29,Male,Low,Secondary,Bilingual,3.918669761184683
4238,21,Male,Medium,Below_Secondary,Native,2.013144359465165
4239,22,Female,Medium,Secondary,Native,3.5027368329275905
4240,25,Female,High,Secondary,ESL,1.4941803080428426
4241,23,Female,Low,Secondary,Native,2.698440600286902
4242,21,Female,Medium,Secondary,Bilingual,2.4472329983165255
4243,30,Female,Medium,Secondary,Native,3.0636822559561927
4244,28,Female,Medium,Secondary,Bilingual,3.290062817774961
4245,24,Female,Medium,Masters_Plus,ESL,3.9605259308923086
4246,25,Male,High,Secondary,Native,2.4807687363713753
4247,19,Non-binary,Medium,Bachelors,Native,2.358150467097424
4248,29,Female,Medium,Secondary,Native,3.329325573177601
4249,24,Male,High,Secondary,ESL,2.71844421953866
4250,19,Female,Low,Secondary,Bilingual,2.4188843004649163
4251,19,Female,High,Bachelors,Bilingual,2.5327238789487025
4252,25,Female,Medium,Secondary,Native,2.37366288231738
4253,19,Female,Medium,Below_Secondary,Bilingual,1.7985001041017494
4254,28,Male,Medium,Bachelors,Native,3.737810735715676
4255,26,Non-binary,High,Below_Secondary,Native,3.0930278868162353
4256,29,Female,Low,Secondary,ESL,1.833593072672346
4257,18,Female,Medium,Secondary,Native,3.6998126678478203
4258,26,Male,Medium,Secondary,Native,2.9062679920919683
4259,18,Male,Medium,Bachelors,Native,2.6729838028836856
4260,27,Female,Medium,Bachelors,Native,3.117810353095744
4261,30,Male,High,Secondary,Native,2.538768428008348
4262,27,Male,High,Below_Secondary,Native,2.0106567458351257
4263,19,Female,Medium,Bachelors,Bilingual,2.4765953584781233
4264,23,Female,Medium,Secondary,Native,2.7561005685106816
4265,23,Male,Medium,Masters_Plus,Native,2.2600991138597903
4266,18,Male,Low,Secondary,Native,3.1051819188131664
4267,24,Male,High,Bachelors,Bilingual,3.5677145133018042
4268,25,Female,High,Masters_Plus,Native,2.580817857457487
4269,19,Male,High,Bachelors,ESL,1.426724569872009
4270,25,Male,Medium,Secondary,Native,2.7003103633899626
4271,26,Female,Medium,Bachelors,Native,2.289899961418885
4272,23,Non-binary,Low,Bachelors,Native,2.6714521734644965
4273,22,Female,Medium,Bachelors,Native,2.663588335900721
4274,29,Male,Medium,Below_Secondary,Bilingual,2.283231346715588
4275,26,Male,High,Bachelors,Native,1.9796767943104423
4276,30,Female,High,Below_Secondary,Native,2.8074447046030233
4277,29,Male,High,Below_Secondary,Native,2.339258318148098
4278,28,Female,High,Bachelors,Native,3.846260605744968
4279,26,Male,Low,Below_Secondary,Bilingual,2.947814263675739
4280,18,Male,Medium,Bachelors,Native,2.3598200827764613
4281,28,Female,Low,Masters_Plus,Native,2.5155672411795607
4282,20,Female,Medium,Masters_Plus,Native,2.7091098236824918
4283,26,Female,Medium,Bachelors,Native,2.8587772298105425
4284,28,Male,Medium,Secondary,Bilingual,3.169834854316993
4285,19,Male,Medium,Secondary,Bilingual,3.4869633198971597
4286,29,Female,Low,Secondary,Native,2.7573831924046055
4287,21,Female,Low,Secondary,Native,3.0731341257135383
4288,21,Male,Low,Secondary,Native,3.0558628308735454
4289,19,Male,Low,Bachelors,ESL,2.8592611910972194
4290,20,Male,Low,Secondary,Native,2.675407622831205
4291,30,Non-binary,Medium,Secondary,Native,2.8849000823153648
4292,20,Female,High,Bachelors,Native,2.4080829143973217
4293,18,Female,Medium,Secondary,Native,2.119391435091619
4294,23,Male,Medium,Secondary,Bilingual,3.6664274377114787
4295,25,Non-binary,Low,Below_Secondary,Native,2.929374352432519
4296,29,Male,High,Bachelors,Native,2.9639341651332636
4297,20,Female,Medium,Bachelors,Native,2.670098113746543
4298,22,Female,High,Bachelors,Native,3.098918636316677
4299,18,Male,High,Secondary,Native,2.6920750673984415
4300,27,Male,High,Bachelors,Native,1.889706274779995
4301,24,Male,Low,Bachelors,Bilingual,2.4792418986942524
4302,27,Male,Medium,Secondary,Native,3.1585626993729967
4303,30,Female,Low,Secondary,ESL,2.443845315778537
4304,18,Female,Low,Bachelors,Native,1.700368349125713
4305,29,Female,Low,Secondary,Native,2.623976728366291
4306,28,Female,High,Bachelors,Bilingual,1.7615921914002144
4307,26,Female,High,Secondary,ESL,2.6149639593193887
4308,25,Male,Low,Bachelors,Native,3.5112315065097586
4309,24,Male,Medium,Secondary,ESL,2.0369618878558207
4310,27,Non-binary,High,Secondary,Native,3.1887863501414717
4311,24,Male,Medium,Secondary,Native,3.8288981013554593
4312,22,Female,Medium,Masters_Plus,Native,3.5638077993404234
4313,22,Male,Medium,Bachelors,Native,2.663426929154558
4314,28,Female,Medium,Bachelors,Native,2.250872089953761
4315,30,Female,Medium,Bachelors,Native,2.9049312209482303
4316,22,Male,Medium,Below_Secondary,Native,2.9132350511171623
4317,18,Male,Medium,Bachelors,Native,3.3529799282928514
4318,25,Female,Medium,Secondary,ESL,2.8307005354870634
4319,29,Male,Medium,Secondary,Native,3.0416159066130435
4320,28,Male,Low,Below_Secondary,Native,2.2546278478715
4321,18,Female,Medium,Below_Secondary,Bilingual,3.2438012739569384
4322,21,Male,Low,Below_Secondary,Native,2.0343726788068324
4323,26,Female,High,Secondary,Native,2.4234891424517953
4324,26,Female,Medium,Below_Secondary,Native,3.160512593413653
4325,22,Male,Medium,Bachelors,Native,3.5745684603641963
4326,21,Female,High,Secondary,ESL,3.2103102029514874
4327,20,Female,High,Secondary,Native,2.780564636802616
4328,20,Male,High,Bachelors,Native,2.7861139738505716
4329,29,Male,Medium,Below_Secondary,Native,2.2552895413612903
4330,22,Male,Low,Bachelors,Native,2.578344340864684
4331,27,Male,High,Bachelors,Native,1.6505155020510047
4332,18,Male,High,Secondary,Bilingual,3.7953811206719634
4333,22,Male,High,Below_Secondary,Bilingual,4.0
4334,23,Male,Medium,Below_Secondary,Bilingual,1.6343141548678302
4335,24,Female,Medium,Secondary,Native,1.9394941186772623
4336,29,Female,Low,Below_Secondary,Native,3.617428997319182
4337,26,Female,Medium,Secondary,ESL,2.3291652454071516
4338,20,Female,Low,Below_Secondary,Native,3.6310672009499676
4339,19,Female,Medium,Bachelors,ESL,3.2523409519510906
4340,20,Female,Medium,Below_Secondary,Bilingual,2.607468137431326
4341,29,Female,Medium,Bachelors,ESL,3.3668208311325025
4342,26,Male,Low,Secondary,Native,2.778025055765224
4343,29,Female,High,Bachelors,Native,2.7675749096318745
4344,24,Male,High,Secondary,Native,3.1171721333310636
4345,26,Male,Medium,Bachelors,Bilingual,3.2752571982175644
4346,30,Female,Medium,Secondary,Native,3.401403354233211
4347,19,Male,High,Bachelors,Bilingual,4.0
4348,22,Male,Low,Below_Secondary,Native,3.0187785723782787
4349,30,Female,Medium,Secondary,Native,3.5757238611585898
4350,21,Female,Low,Below_Secondary,ESL,3.559037549598239
4351,19,Female,Medium,Secondary,Native,3.2110189936017868
4352,26,Female,Medium,Below_Secondary,Native,2.4834888398626003
4353,26,Male,Medium,Secondary,Native,3.4581513179958407
4354,23,Male,Low,Below_Secondary,Native,3.0675046177224714
4355,28,Female,Medium,Secondary,Native,2.0267758688283646
4356,23,Male,Medium,Bachelors,Native,3.408208633799692
4357,25,Female,Medium,Masters_Plus,Native,1.8242815774780792
4358,23,Male,Medium,Secondary,Bilingual,3.188549975039201
4359,18,Male,Medium,Bachelors,ESL,2.4687354754669277
4360,21,Female,Medium,Bachelors,Native,2.897958091370752
4361,30,Female,Low,Secondary,Native,1.9635262571508267
4362,24,Female,Low,Below_Secondary,Native,2.3656463645993373
4363,30,Female,Medium,Below_Secondary,Bilingual,2.485914690523723
4364,30,Male,Medium,Masters_Plus,Bilingual,2.7086276706802574
4365,19,Male,Low,Secondary,ESL,2.443158149227014
4366,26,Male,Low,Bachelors,Native,3.0087053373810213
4367,25,Male,Medium,Bachelors,Bilingual,3.0861826626919076
4368,25,Male,Medium,Secondary,Native,2.5320822203447033
4369,24,Female,Medium,Secondary,ESL,2.823429605888002
4370,21,Male,Medium,Bachelors,Native,3.118932606016472
4371,19,Female,Low,Below_Secondary,Native,1.4532772991302643
4372,20,Female,Low,Secondary,Bilingual,3.065297843875535
4373,29,Male,High,Secondary,Bilingual,2.4149690939149417
4374,23,Male,Medium,Masters_Plus,Native,1.2017343894123578
4375,29,Male,Medium,Secondary,Native,2.5649067085715243
4376,29,Female,Medium,Bachelors,Native,2.1953253675473565
4377,22,Male,Medium,Below_Secondary,Native,2.5184427129553253
4378,29,Male,High,Below_Secondary,Native,3.080233339285483
4379,25,Female,Medium,Masters_Plus,ESL,3.3102942711349197
4380,23,Male,Medium,Bachelors,Native,3.573767568603872
4381,23,Female,Medium,Secondary,Bilingual,3.6104251621526307
4382,18,Female,Medium,Bachelors,Bilingual,2.1780794490614976
4383,21,Female,Medium,Below_Secondary,Bilingual,3.5259927221664658
4384,22,Male,Medium,Bachelors,ESL,2.0660053185306353
4385,29,Female,High,Below_Secondary,Bilingual,3.4348173478866135
4386,28,Female,Medium,Bachelors,Native,3.142632900603835
4387,20,Male,Low,Bachelors,Native,2.902403978985833
4388,30,Male,Low,Secondary,Native,2.2682373094706474
4389,26,Male,Medium,Masters_Plus,Native,3.5185287418441473
4390,18,Female,Low,Masters_Plus,Native,2.195423714055412
4391,23,Female,Medium,Secondary,Bilingual,2.786452338661834
4392,23,Female,Medium,Bachelors,Native,2.8407669006919023
4393,27,Female,Medium,Bachelors,Native,1.781302431626317
4394,22,Male,High,Bachelors,ESL,2.889397535095251
4395,29,Male,Medium,Masters_Plus,Native,2.1427742457762387
4396,22,Female,Medium,Secondary,Native,3.6644983592949263
4397,27,Female,Low,Bachelors,Bilingual,4.0
4398,30,Male,Medium,Bachelors,Native,2.3597185570940633
4399,22,Female,Low,Secondary,Native,2.5642047647663264
4400,23,Female,Medium,Secondary,Bilingual,2.8998186607993452
4401,25,Female,Low,Secondary,Native,1.563653507676621
4402,19,Female,Medium,Bachelors,Native,3.7860664649210745
4403,23,Female,High,Bachelors,Native,2.6087768533418445
4404,18,Male,Low,Secondary,Native,2.5601322324307545
4405,21,Female,Medium,Secondary,Native,3.2138074345073346
4406,27,Male,Medium,Below_Secondary,Bilingual,2.8509829588487716
4407,20,Female,Medium,Below_Secondary,Native,2.8986984558732267
4408,26,Male,Medium,Bachelors,ESL,3.306140843296416
4409,20,Female,Medium,Secondary,ESL,2.724974141216407
4410,23,Female,Medium,Bachelors,Native,2.1259242741677276
4411,18,Male,Medium,Bachelors,Native,3.5344033735501643
4412,29,Male,Medium,Masters_Plus,Bilingual,2.448703322106107
4413,23,Non-binary,Low,Secondary,Native,2.4815515197707105
4414,21,Non-binary,Medium,Masters_Plus,Native,2.9384481485780807
4415,25,Male,High,Secondary,Native,2.016318723036813
4416,30,Non-binary,High,Bachelors,Native,2.9435596846976004
4417,28,Female,High,Bachelors,Native,3.3685342972375385
4418,26,Female,Medium,Secondary,Native,3.747942162221505
4419,21,Male,Medium,Below_Secondary,Native,3.244088880149741
4420,27,Female,Medium,Below_Secondary,Native,3.443813706897793
4421,29,Female,Medium,Bachelors,Native,2.4162818748863226
4422,27,Female,Medium,Secondary,ESL,3.2952215731192
4423,23,Female,Medium,Masters_Plus,Bilingual,2.6853302068886036
4424,18,Female,Medium,Secondary,Native,3.4956652015215957
4425,21,Female,Medium,Masters_Plus,Native,2.861533169996312
4426,24,Male,Medium,Secondary,Native,3.4465398301636383
4427,29,Male,Low,Below_Secondary,Native,2.8967793944417357
4428,18,Male,Low,Secondary,ESL,2.3395574498110334
4429,25,Male,High,Masters_Plus,Bilingual,2.8237469709921865
4430,29,Female,Medium,Bachelors,ESL,2.601549643883054
4431,27,Female,Medium,Below_Secondary,Bilingual,3.5783341239969624
4432,29,Female,Medium,Secondary,Native,1.9863465008818557
4433,28,Male,Medium,Secondary,Bilingual,1.7936305353535278
4434,23,Female,Low,Bachelors,Bilingual,2.975315601855299
4435,22,Male,Medium,Secondary,Native,2.6060043988960535
4436,27,Male,Medium,Bachelors,Native,2.112587697780449
4437,28,Male,Medium,Bachelors,Native,2.7788994242644165
4438,26,Female,Medium,Masters_Plus,Native,2.959755977479572
4439,19,Male,Low,Bachelors,Bilingual,3.5371238742141404
4440,22,Female,Medium,Secondary,Bilingual,1.6883520824618508
4441,23,Male,Low,Masters_Plus,ESL,2.911271146094636
4442,24,Female,Medium,Secondary,Native,3.7847541358328325
4443,22,Female,Medium,Secondary,Bilingual,3.7563941079532386
4444,26,Female,High,Bachelors,Native,2.855430794661015
4445,18,Female,Medium,Below_Secondary,Native,2.4454453339659312
4446,24,Female,Medium,Secondary,ESL,2.6382965014846906
4447,27,Female,Medium,Below_Secondary,Bilingual,2.2091176671205766
4448,24,Female,Medium,Below_Secondary,Bilingual,2.535146365953494
4449,21,Male,Low,Below_Secondary,Native,2.8469696342722868
4450,26,Male,Medium,Below_Secondary,Bilingual,3.082347980035107
4451,29,Male,High,Secondary,ESL,3.3120406771352235
4452,28,Female,Medium,Bachelors,Native,2.733642454382053
4453,22,Female,Medium,Bachelors,Bilingual,2.6892713392015373
4454,21,Female,High,Bachelors,Native,3.3258606100934474
4455,30,Female,Medium,Bachelors,Native,2.594131439657121
4456,24,Male,Medium,Bachelors,Bilingual,3.2192214359221403
4457,21,Female,Medium,Masters_Plus,Native,1.8088724402418181
4458,20,Non-binary,Medium,Bachelors,Native,3.080248767870399
4459,26,Male,Medium,Bachelors,Bilingual,4.0
4460,28,Female,Medium,Secondary,Bilingual,2.2441053979585934
4461,25,Male,High,Bachelors,Native,3.6598616650863782
4462,18,Female,Low,Bachelors,ESL,3.216364609834401
4463,24,Male,Medium,Bachelors,Native,3.3247725668227224
4464,26,Female,Medium,Secondary,ESL,3.20173951027677
4465,25,Female,Low,Below_Secondary,Bilingual,2.418855401329928
4466,25,Male,Medium,Below_Secondary,Native,2.017915080592015
4467,30,Male,Medium,Masters_Plus,Native,3.0846932029091922
4468,23,Female,Medium,Bachelors,Native,2.7263241597237546
4469,28,Non-binary,Medium,Secondary,Native,1.9647371222457313
4470,21,Female,Medium,Secondary,Native,2.527651730248503
4471,25,Female,High,Bachelors,Native,2.1676071988277807
4472,20,Male,Medium,Secondary,Native,3.9506958947815933
4473,30,Female,Low,Secondary,Bilingual,3.305081864072033
