StudentID,LateSubmissions,SkippedQuestions,HelpRequests,AttendanceRate,AvgResponseTime
3730,1,1,5,87.1782518698025,34.42040812364348
3731,2,2,5,81.21368307219113,80.07509923390654
3732,4,0,5,82.31689103387976,53.97297371892673
3733,2,0,4,87.72457025781006,87.56467471102253
3734,2,1,5,79.87980801326837,13.986341066697898
3735,2,1,4,87.0440951083482,38.918546845305194
3736,5,3,6,38.9168951527347,128.4597817404851
3737,4,1,3,77.10968593160977,10.0
3738,3,1,8,85.62558979695426,138.73506426428364
3739,3,0,6,72.2752175923594,50.42961015269525
3740,2,1,7,55.9368008042255,95.90866031703743
3741,2,2,7,91.50665551099276,178.23195812578317
3742,5,2,4,54.43911312792806,26.43693216897293
3743,7,6,6,47.11594109367068,107.55434346336646
3744,1,1,10,65.59589905991197,91.28919694799504
3745,2,1,6,65.6602123428571,322.5391889894318
3746,3,2,6,61.83706166647163,98.66968855816422
3747,1,3,6,71.94609535302286,105.85967965067775
3748,3,1,3,86.59478682712071,22.494828978659967
3749,2,2,5,72.52935974761763,177.55787777079053
3750,2,2,3,85.21872118918414,116.28615529564132
3751,3,0,5,62.8553299649625,153.00381430000206
3752,4,3,5,88.29951641634618,91.30502574581323
3753,2,2,4,76.44484439104396,151.60783101389342
3754,4,1,9,70.60407577242084,168.91129631336506
3755,4,1,3,82.85660490346068,505.49463160051187
3756,3,0,6,43.22669548798977,80.28119901969634
3757,3,0,6,61.26222328937525,99.58892044709397
3758,1,2,5,91.98816494950883,110.57739183680125
3759,1,0,7,69.39253972404906,235.6348832480976
3760,2,3,6,65.61671732610142,28.193912263151333
3761,3,3,3,61.696491436528376,51.01716781456359
3762,1,2,5,80.4075736699432,232.34286199370277
3763,1,4,10,52.20869817297314,100.68157592687373
3764,1,3,4,60.36156167424532,128.29485432239062
3765,2,1,8,43.29642645071195,57.3357524288284
3766,1,4,4,48.13591030689581,37.95538628452603
3767,4,0,2,61.06589017794861,46.8239231831806
3768,1,0,2,55.19183199254422,234.11692998822542
3769,2,0,5,87.06661007694453,23.226956697956883
3770,1,1,3,78.5893488935662,126.78289659822153
3771,0,2,8,61.41142955363069,198.18164400738635
3772,5,0,7,84.23497902831603,59.62992955238774
3773,3,2,6,75.88844116218574,248.6671305806644
3774,3,4,5,66.47153156790353,52.49824709926942
3775,1,2,2,81.60965848097243,195.0795928262867
3776,2,0,2,69.5710962037133,101.66318228428162
3777,1,2,4,55.13562464119316,38.05200339684206
3778,2,1,3,58.50057522484485,11.16881330700121
3779,1,1,5,53.78770796493275,129.84420615561504
3780,1,1,7,90.13918534438264,50.7890396452577
3781,0,1,8,73.45804247098367,353.6420481645075
3782,2,1,8,80.21253496064222,17.139276212782445
3783,2,0,7,67.9159608791673,48.53699177101796
3784,5,0,5,38.093714067145534,10.0
3785,2,0,6,64.06287364471815,600.0
3786,6,1,4,55.78816842539395,454.1439961746184
3787,2,2,5,70.02284233968435,166.05685314593816
3788,1,3,6,55.44675358784406,104.50129810330435
3789,5,0,4,60.84013726513706,268.4198689782578
3790,7,2,5,60.28569790903173,162.35523758184735
3791,2,1,6,86.09428208879366,10.485008847231432
3792,3,1,3,94.10270175560713,264.32825101155595
3793,3,2,6,88.48525528668881,136.32573432313444
3794,2,3,1,83.24601896936551,34.04647160698325
3795,2,0,7,54.13434575245706,108.27333885083648
3796,5,3,2,77.49822413784615,308.81590781966923
3797,4,2,7,79.30920039097639,78.10437962318173
3798,4,2,3,42.985877974263005,24.22040082436478
3799,2,3,11,50.23002664470621,120.22992948051478
3800,1,1,6,92.80742216338786,97.5434286593551
3801,0,2,3,88.83616112780597,10.0
3802,2,1,5,73.42219029047448,92.71924512473709
3803,2,1,5,76.62427904868409,497.98580973599513
3804,1,1,12,59.3627781912057,108.70210242847659
3805,0,0,6,48.138688140362966,10.0
3806,1,3,4,58.82683472171362,26.93099779767779
3807,2,0,5,68.06867197324571,507.04914490081944
3808,2,1,6,76.30375165036014,29.673472355114523
3809,3,1,2,61.26244552045189,10.0
3810,4,0,1,82.22668536496568,40.04404382523142
3811,1,3,4,73.80880640799815,218.2929098375854
3812,5,0,1,44.79305604737299,143.42198775049613
3813,5,2,11,81.58071980101134,27.56011061998462
3814,1,1,2,65.65922917946615,157.12396309076402
3815,1,3,6,71.65329775645742,243.02457426080701
3816,2,2,6,93.95656105531329,10.0
3817,6,1,8,74.03839056725651,401.45512085995557
3818,3,1,5,66.33547455022818,320.67059279815
3819,3,0,2,58.39093263945572,83.75472267420731
3820,2,2,3,84.19378120680514,28.614541508888138
3821,1,2,6,73.22351967571275,30.80317955818829
3822,1,0,9,81.34070757547966,123.37566155390616
3823,4,0,7,64.64913543510372,48.102385740706225
3824,0,3,4,62.8767189170367,173.55290573889698
3825,1,1,6,83.10911343601074,215.75814909056308
3826,1,4,6,77.16078134137288,47.11447438270719
3827,1,2,7,34.0482477380869,15.285770121062432
3828,4,2,5,76.3427923419194,257.41126714963343
3829,0,2,6,60.1255041301917,331.1090415912599
3830,4,1,6,75.03807357986015,194.06208309458003
3831,1,1,3,75.54142589314588,61.882645601711175
3832,4,1,6,71.59634689645564,30.42595806182376
3833,3,4,7,88.09220806595167,10.0
3834,5,2,2,76.73767535952027,10.0
3835,4,1,4,83.05604040059006,600.0
3836,0,0,9,74.03337748978754,21.289737936832555
3837,2,2,7,52.00792071186145,144.19579819222054
3838,3,1,9,84.06648248986242,99.24282217927802
3839,1,1,4,81.5030169037259,169.75500862028318
3840,2,3,5,61.94084450368694,307.5620758514176
3841,3,1,1,46.73004310697333,204.00708607855003
3842,3,2,8,75.51631699823037,10.0
3843,1,1,5,46.76856215433379,109.02700955850818
3844,2,2,7,51.353498049198166,201.11374539972354
3845,2,3,5,93.97690022302794,60.24664243538922
3846,2,0,5,87.76309473006344,83.96304981606534
3847,3,2,3,76.99750265856885,10.0
3848,1,1,2,42.333849133052084,19.136772941953186
3849,1,2,4,67.1856410113297,70.13455100688257
3850,0,2,5,72.97254352495547,33.11945852447279
3851,1,0,4,84.39143730737861,33.428838651048345
3852,4,1,7,84.61099636650529,209.99148481269262
3853,4,4,1,66.70016936489385,136.35776107186848
3854,2,2,3,75.11600329353973,29.08608087155531
3855,1,1,5,68.32917322465104,54.7150968411291
3856,1,1,8,83.88965099176792,39.579367607905034
3857,1,2,8,67.20159372680155,25.519329204637895
3858,2,1,6,80.0423269938349,60.014536458247235
3859,2,2,6,75.00824566327533,204.06698276898078
3860,2,2,4,78.85489913921245,12.343410536193321
3861,1,1,8,33.04213408664806,31.280309339666974
3862,4,1,6,60.56940419981228,56.03152957506433
3863,1,1,4,63.42501817778993,61.7720711971501
3864,2,1,8,56.467539494577345,18.335730635991865
3865,2,0,6,78.16981916581433,22.568942678093936
3866,3,0,6,66.43187928730562,78.45760741237599
3867,1,1,3,62.259938238991296,10.0
3868,1,1,3,83.73567029275299,35.649662152882094
3869,2,1,3,77.26749665266853,232.07187479629573
3870,4,4,5,69.47098947432283,204.42440109534843
3871,2,0,2,46.66623348238741,233.7604618204498
3872,2,0,6,60.93033913637183,454.0911540879973
3873,0,2,3,90.10286904719956,88.74792099695982
3874,1,2,5,79.51096169046814,59.3378902686423
3875,2,1,4,67.03078579041227,126.89213796834234
3876,1,0,6,75.89178058277,63.18365539191249
3877,1,1,4,69.5649171652426,65.35041946546245
3878,3,2,5,62.53139149870657,47.22451356300351
3879,3,1,5,78.94569100058855,50.041539415301955
3880,1,1,4,63.56388352837885,231.63366385689056
3881,1,2,5,51.03659300383882,22.413460829427716
3882,4,0,7,65.714891663961,21.91398733289227
3883,3,0,6,55.49661350870887,66.34960756509747
3884,1,0,3,71.54508858803457,182.96202486147848
3885,3,3,7,77.79420050635176,17.029525475301725
3886,1,3,5,83.14890522693507,188.96557547632716
3887,2,3,3,67.95923240148404,20.663883428888305
3888,0,0,2,85.73265860364371,106.66372257815756
3889,1,1,7,88.18113891764239,28.25826569327393
3890,0,0,3,61.26669425873088,68.9116582800155
3891,1,3,9,70.72325964554638,10.0
3892,3,1,3,65.7460258846151,48.14947182272047
3893,1,0,2,69.32316491690825,151.0299455711444
3894,3,4,3,83.10878571251982,179.69109973302113
3895,0,0,4,66.44657815951679,10.0
3896,3,1,5,78.42016310548782,11.62350892319599
3897,2,4,2,80.32082846000777,145.9683180317996
3898,4,4,10,49.30390114488316,11.747620121645408
3899,3,4,7,80.3376722126517,200.42608546263688
3900,1,1,3,81.00927458607305,220.12841660316298
3901,1,2,4,33.61498400814174,530.2147787506609
3902,2,2,9,63.50089075958135,346.3306763512162
3903,0,3,7,63.70925201519119,106.65810339312037
3904,3,3,6,74.62032506181357,331.5261745602075
3905,2,2,4,74.56669638948622,31.54852089933778
3906,1,3,4,70.19488719162128,33.010973682139124
3907,5,2,4,74.48317163421149,369.5688795487343
3908,2,0,5,80.05375931085685,49.35838514561781
3909,0,1,7,73.44328832941903,96.07895903184591
3910,0,5,5,83.23174092291613,23.55278098363988
3911,2,3,6,66.29213357497142,319.3461075845685
3912,1,3,5,52.495111657303895,67.21391879324509
3913,2,1,3,51.833505649784094,144.76090946229965
3914,0,1,4,57.44313794001972,131.9034004796114
3915,3,0,4,83.05028339738443,10.0
3916,2,2,1,92.05332129851381,10.0
3917,2,1,1,70.04740910961922,114.87485056921255
3918,3,1,6,86.85146994186178,105.16369295331903
3919,2,4,6,72.86290073209744,32.4005996455184
3920,0,0,4,75.29546444970381,48.99753153939718
3921,1,2,3,85.73128843551116,122.93808525300301
3922,3,2,3,76.32814351188591,10.0
3923,0,3,5,79.24976422078542,157.58897193726065
3924,3,2,8,78.54747403885933,275.93892461364885
3925,3,1,8,65.1541855899014,83.6481804221092
3926,3,1,4,62.925100063780505,185.77724129014652
3927,2,0,4,62.438850526580836,75.37789065785053
3928,0,0,7,84.12121522024137,42.10534508692185
3929,2,0,5,83.38922229276889,54.30570490502211
3930,2,1,4,83.5038513849659,127.32266902412637
3931,0,3,7,96.21767575403129,255.63694607346224
3932,0,1,7,85.81630280664147,246.0051587021918
3933,1,1,6,87.88129045077919,41.13800404452676
3934,1,2,10,69.19198231046165,24.51794731255372
3935,2,1,7,53.7322929024395,194.7156322597897
3936,2,3,6,53.45581679362058,205.49198005288298
3937,4,4,6,72.86776537425435,10.0
3938,4,2,5,82.9008253614709,103.26992341569849
3939,5,2,3,70.97921186650149,155.85634802522785
3940,0,3,6,75.71862214186764,374.3044217049713
3941,0,1,4,75.52245226962762,95.6172816186125
3942,3,1,4,76.42115045637831,26.823668935609682
3943,1,2,9,71.7740996978138,102.21980693912879
3944,2,0,6,47.685675015747705,379.16195006212604
3945,0,0,6,75.54944602329124,32.737993396929454
3946,4,0,1,73.37650822194927,30.766143748144096
3947,2,0,6,79.51301162758412,99.03287316149188
3948,1,2,4,79.99892207667718,371.5943869297305
3949,1,2,3,76.64429710334207,67.37053084235865
3950,4,1,7,78.05024684601858,24.173426652588564
3951,4,2,3,39.97109376150536,62.14465204644715
3952,3,5,2,76.97126433404013,577.6608245825721
3953,2,2,3,48.615590154467526,10.0
3954,1,1,5,68.10142273820536,95.78538090074777
3955,4,1,1,71.12865092083676,14.105441957518703
3956,4,3,0,43.443876001786805,108.77655579576368
3957,4,2,3,80.09073017348263,78.36338231179165
3958,0,3,4,51.15411888068376,179.55298875411762
3959,0,1,7,59.35654861342776,372.15075895652336
3960,4,0,10,68.29438376400722,349.6186802309562
3961,1,1,5,88.11047978123622,580.5093187279433
3962,0,1,8,68.55739174741015,442.6674259522664
3963,3,0,7,38.174628277947356,160.21517565959834
3964,1,2,4,89.5843978188228,173.25643550547392
3965,2,1,4,64.12625341842804,129.6803596754478
3966,1,1,2,37.88441994644405,259.82770367057975
3967,0,2,4,87.64069756796616,210.65359753483122
3968,3,2,8,65.48482921181099,90.98120695140331
3969,3,1,5,89.94957169482673,164.96573236930345
3970,1,3,4,57.648561402485655,52.88870060073029
3971,2,1,7,66.61388404686323,18.60396368864312
3972,1,3,12,72.90214527730377,77.58293358350288
3973,3,3,7,71.04357564816573,126.488753560828
3974,1,1,6,42.968628710660774,61.64334696302094
3975,4,0,2,74.7120405049021,16.964221525179195
3976,2,1,6,40.52454259309947,39.69392697518361
3977,4,3,5,69.04451620670322,59.83529772409413
3978,2,1,4,90.92320310977264,22.1257054382513
3979,4,0,7,50.93067622764573,70.48739010177515
3980,1,3,6,46.2347887085941,53.60105996007759
3981,0,2,3,72.55000413734058,404.56402668896465
3982,2,3,11,81.01359718951107,44.219233925466405
3983,3,1,2,80.32516909902216,111.48756569668764
3984,3,2,6,62.494771314079586,271.43195554960005
3985,1,3,7,68.49946989315652,36.22684138922663
3986,0,0,4,88.68096876434414,109.00851503522911
3987,3,1,7,66.27835638982081,69.76580280222288
3988,2,2,9,81.67236555928864,39.14036845889747
3989,2,3,8,53.026770541692116,56.59988471943171
3990,3,3,6,83.46999800008929,53.51823540194035
3991,1,4,9,58.16878736711253,115.46180241946847
3992,3,2,3,53.119820068663955,63.86933606242038
3993,2,3,8,71.0152946751989,461.5143333446545
3994,3,2,2,60.51236107147271,17.7917414476702
3995,2,2,8,81.61847205342154,17.692654357516304
3996,4,4,5,81.55638777339959,192.34830998981224
3997,2,2,7,66.86463644429644,30.62005973256851
3998,2,1,4,69.06071482196988,140.65074167600605
3999,3,2,6,71.43717936831493,74.029592961145
4000,2,2,2,79.30190756277501,184.08754721398765
4001,2,3,4,49.020724507323706,22.93105253570009
4002,1,0,2,34.070350376179654,27.46918438953726
4003,4,1,2,59.47125328974536,48.51255291184327
4004,2,1,4,65.259382170707,181.20109815421043
4005,1,2,0,76.39912182335077,30.350127456060115
4006,2,0,5,79.9524939441486,141.0398817759595
4007,0,0,7,81.65280722440399,71.26480124631996
4008,0,3,4,58.47351060484433,468.26747374490634
4009,4,1,7,68.7362292679289,350.90978228147225
4010,0,0,7,85.77816596230394,210.22948616116253
4011,2,1,4,81.55900943662124,104.46908075020818
4012,3,1,7,52.96960530740328,299.12809223663135
4013,0,2,5,81.14458776331203,15.254475816814555
4014,2,1,7,73.36512644888032,160.40590243805266
4015,0,2,3,82.94737115565724,12.757198477273372
4016,1,2,8,74.03417229761293,545.2356421296979
4017,0,1,6,88.61591425587359,159.03385498918448
4018,1,0,2,82.16960805835501,10.0
4019,1,2,3,80.46236866948841,10.0
4020,0,1,5,87.72198982439922,112.87660796104605
4021,3,2,8,72.3435243435136,108.45146600754515
4022,2,2,7,79.90289577172175,159.0153835626025
4023,0,1,5,74.82526967269132,102.1589522164699
4024,3,2,5,88.04655974419545,72.2252331982993
4025,5,0,5,78.05625927408933,27.641266474029162
4026,2,0,4,85.66363096811389,67.07722968296429
4027,0,2,6,62.98769435006057,182.32378035242164
4028,4,3,9,85.29915111280437,121.95707732947808
4029,4,1,4,75.21086815900647,125.16100669548922
4030,2,2,3,42.41943459370241,94.45750610167438
4031,0,2,6,62.37484400425216,52.70547907983804
4032,0,3,5,55.853093916156716,255.00897960384017
4033,2,2,7,72.53103180839518,10.399336340191931
4034,1,1,7,63.16182093094878,193.80855152960953
4035,4,1,1,89.7909607634152,29.257393648551705
4036,4,0,3,87.59952257806852,254.21371301128548
4037,1,3,3,87.7541160051727,165.62350801275667
4038,2,1,2,82.9630865178306,67.91190374913207
4039,1,1,8,54.4870862904937,56.992475465365416
4040,1,0,5,72.6145600078521,348.51632232164565
4041,0,3,4,41.97170136446305,10.0
4042,1,1,5,59.42234852197474,20.681142935547225
4043,1,1,4,55.90816059699636,59.54916697078984
4044,2,2,5,79.3708759321801,116.90130669658798
4045,1,3,10,73.3574305784448,396.4565108617438
4046,1,4,7,56.897315093544535,60.44907351070072
4047,4,0,5,33.75012479195683,287.96261335283464
4048,2,0,2,50.625125526002726,79.4167596437981
4049,5,1,4,76.859881640326,10.16957123082699
4050,3,4,4,77.11685734211504,80.06457377741133
4051,1,1,9,57.880791250231255,57.678175663762644
4052,2,1,6,50.08114836059225,329.457689339869
4053,2,1,8,67.51881183827173,39.74340915482571
4054,0,3,4,77.99090061370299,146.48836621247656
4055,4,0,5,78.00046839268042,16.0603428594436
4056,1,0,4,67.93885174983109,65.72151006203343
4057,1,1,2,63.84505577974888,111.12532291410541
4058,2,3,3,71.37427118831421,16.75638152626096
4059,1,1,2,80.83738331565627,10.0
4060,4,3,10,74.69431943371185,10.0
4061,2,1,9,54.09868288389683,78.41376044057493
4062,4,2,3,65.95870473760934,226.2878893035895
4063,2,4,3,56.407446837348566,10.0
4064,2,1,7,86.39627270656412,10.182735335282588
4065,3,1,9,32.43457080328178,10.0
4066,2,0,3,67.04201183530425,152.6959078199826
4067,2,2,2,84.09233991961432,178.18108632976353
4068,1,1,7,70.4173030360418,40.507445569747404
4069,6,1,4,54.82060729833953,34.747063029274386
4070,0,0,10,74.40348565010599,380.76018177177366
4071,1,2,5,61.95168869337779,116.90919659058662
4072,2,2,5,49.390465813013336,32.75899688196637
4073,1,2,5,78.5446551957285,10.0
4074,3,2,5,70.18956868284792,216.03406671841083
4075,0,0,8,65.40651290864929,10.0
4076,2,1,7,76.92869339692936,217.3151995067849
4077,2,1,6,61.74275550297398,50.6199282300752
4078,1,1,6,71.47848879303697,108.21677908793019
4079,3,2,7,84.86377052847475,120.41605136011246
4080,1,2,2,51.47857200446999,10.0
4081,3,1,8,73.63548130395223,10.0
4082,2,0,3,52.5765676966695,156.73412345394306
4083,2,4,2,79.83964622460597,108.02047054192032
4084,2,2,5,86.13867540898497,73.98351709086803
4085,3,0,5,64.90021549400545,172.21606898886273
4086,3,1,5,85.9527543850648,240.56651768235983
4087,2,0,6,79.57403585469918,67.0888440817737
4088,2,1,5,50.90589979043686,101.12242006429855
4089,5,3,4,67.39458029302,69.76461774845976
4090,4,2,6,92.44667947814933,143.9411751211854
4091,1,0,6,85.09295446828276,16.00119737902904
4092,0,1,9,80.27794062145273,75.31616965124232
4093,0,1,2,64.97736749342512,23.114614661457836
4094,0,0,10,78.88301393107614,207.58433597596618
4095,2,1,8,74.29002431047415,75.94213717721912
4096,1,0,10,82.22642046375638,67.52632877519228
4097,3,2,7,72.02765708107428,10.0
4098,4,2,4,49.51150619548921,75.12360451969118
4099,0,1,7,63.19829526155253,16.676505643342416
4100,1,2,9,79.24678738669527,431.1028661452007
4101,3,2,2,73.74684011139192,20.520077316058234
4102,0,2,5,82.1095849793823,70.34513009448108
4103,1,3,4,67.44451646650045,65.42924688726755
4104,2,3,4,50.926510560072934,85.3055010443239
4105,6,1,5,59.4957872555287,189.02867085907155
4106,1,0,0,39.60075937249339,80.68044350574148
4107,1,1,8,84.30088177976934,474.0516602290984
4108,1,2,6,86.67496365793127,59.707521433439496
4109,3,1,6,79.5520403754891,52.09298241645286
4110,2,2,8,62.66532331197692,19.884130224818488
4111,2,1,2,67.87695519164897,258.87563019115277
4112,0,1,8,74.83872126595045,35.66229249532502
4113,3,1,4,68.27307587643172,17.90201359781626
4114,2,2,3,73.49783857029357,10.0
4115,3,2,6,64.39742501332513,68.88208269127799
4116,6,4,8,28.22451147511902,76.55278845950353
4117,3,3,5,48.372386393183184,60.913821857954304
4118,0,0,4,31.60876725623173,52.828766256134045
4119,3,3,5,71.00525977328785,154.6033257404835
4120,2,0,3,84.54936234551106,10.0
4121,1,4,2,41.2095115822843,44.8411804967264
4122,0,2,8,61.76088701893852,77.79023546752138
4123,3,1,7,80.15243506093466,16.289693241601757
4124,1,0,7,80.18580526205105,87.0347759590021
4125,2,2,7,80.16939744346833,90.41970656103962
4126,3,3,5,70.82463001518676,205.31846525665196
4127,5,0,3,62.07386520716705,355.63525452964967
4128,3,0,3,69.49747910165438,12.645848282998394
4129,0,1,6,73.09798927758344,146.47359107284876
4130,2,1,8,59.893101226092725,34.10903573224685
4131,2,1,7,33.755638073156256,42.90252580802279
4132,1,0,3,67.06651508256193,104.61013002257657
4133,4,1,5,66.03761801556693,19.00660254216243
4134,2,3,4,57.732100490919045,14.442640783469672
4135,0,0,6,76.65781743208481,40.609922400559114
4136,0,2,7,74.55903865081879,73.64321101698603
4137,1,1,8,73.70649997403683,103.52574833212687
4138,2,2,7,74.91655705595134,536.8874536282967
4139,2,1,3,64.19940510378883,26.38436677140469
4140,3,1,5,59.563479498728434,16.23420001267246
4141,0,1,7,79.20569865310397,220.65792179857087
4142,2,1,13,59.69147899841295,165.74520543280124
4143,2,2,4,82.30359831574918,91.8850984320353
4144,2,1,8,80.02777091161038,58.85878349588996
4145,1,3,8,52.55261244445404,96.1888156580849
4146,1,5,3,66.47137409881843,319.5868872764157
4147,4,1,5,53.87298003736707,94.43955425295673
4148,3,2,5,51.20960785884845,117.41859013604031
4149,0,2,8,84.41285821477636,78.18894637584002
4150,2,2,4,92.16605340969781,507.5072524703447
4151,1,0,0,60.59918329980402,103.9772252087058
4152,2,1,7,64.72109767855227,294.26134232453524
4153,4,0,5,63.41233522934016,163.0375287569566
4154,2,0,1,51.72792361681924,67.52424464634683
4155,2,2,7,82.53402354464818,222.807708916526
4156,3,2,4,84.63980827279751,331.9259493910513
4157,4,2,2,84.69832818190196,279.58372144482627
4158,1,1,6,83.71389702174406,411.1191167007426
4159,2,0,6,79.2146877747547,36.965918283111435
4160,2,1,6,85.04793975978875,296.4864625909389
4161,0,2,9,72.88770325511729,162.8422385073561
4162,5,0,9,87.03096136926627,108.03514424414082
4163,3,1,10,76.10834267749541,14.982619459938524
4164,2,2,4,90.38817254802449,247.6122899822151
4165,2,1,4,57.35120556334977,186.17251634631594
4166,1,2,6,68.83990659132468,21.360843177199744
4167,0,0,5,55.22964460819873,199.3423340204492
4168,0,2,5,70.33845243134748,600.0
4169,1,2,6,59.4747982333504,308.0376379932844
4170,4,0,7,50.290987950311475,94.50745709679482
4171,1,3,8,66.81817258941041,47.02812468922611
4172,3,0,5,74.10700633606798,10.0
4173,0,0,4,80.38393579762311,139.8075031190703
4174,1,2,5,90.25287367914238,110.2969200450332
4175,4,0,5,67.81317085925251,24.083195692931337
4176,4,3,3,57.60886214274763,134.7468386378586
4177,2,0,4,89.57568293207059,170.07019228216762
4178,5,2,10,93.48225579574039,125.16745938470292
4179,2,2,6,56.732522912038895,194.75455094457897
4180,2,1,5,70.34534382040599,41.1052308885222
4181,5,1,5,74.09541622090248,119.39529200372317
4182,2,1,9,90.804465029624,113.53974086759497
4183,1,2,2,91.02250531575339,311.7613136775852
4184,2,2,6,68.71989534247976,164.55543704426884
4185,5,1,5,94.03240665960918,134.36988682442865
4186,3,0,8,84.92142443583755,169.78157463876138
4187,5,0,4,81.02348412006585,134.0370182385168
4188,3,3,4,74.12147213765307,343.6037898733675
4189,1,2,10,65.37742003638694,10.0
4190,2,1,6,71.09982357468849,125.12311959635089
4191,3,1,3,80.50141596796861,117.6657640426848
4192,3,1,4,87.96272395320774,277.1462424535629
4193,0,2,5,74.72726829493229,47.5776524096117
4194,4,4,7,38.43522866654891,166.7304072434619
4195,3,1,4,69.53895258699767,260.723490199383
4196,4,2,9,50.101124360478835,19.83193691381138
4197,2,2,4,80.0951970874043,44.34176782654508
4198,1,1,10,66.18704473505004,86.40113014226799
4199,1,2,3,77.0265533105012,254.20961090448247
4200,3,2,7,70.6117592927508,111.41107637823148
4201,0,2,5,42.23247514532328,212.1336038270836
4202,0,1,8,94.80234051453091,25.042631997998303
4203,2,3,10,56.40565310202611,123.62083425879794
4204,3,1,5,77.51779520283326,14.395555901992882
4205,2,2,3,55.65391778682146,93.15524611658442
4206,1,1,5,51.298676812502485,152.67981526386924
4207,3,2,2,87.2906271407103,166.03079481354465
4208,1,1,4,46.700651909417466,171.37028581145853
4209,2,1,6,74.36634455183668,36.69806201225498
4210,1,0,6,80.26011862301584,211.1926162532693
4211,5,3,5,57.658338673559115,38.46384205445701
4212,2,2,3,66.14149920970853,98.91155897886634
4213,3,0,5,75.68347239591317,37.38152938205493
4214,3,2,6,57.77566737684936,140.42162129255334
4215,2,3,5,77.95097822569265,198.0907891243749
4216,1,2,1,68.13462538616297,28.998869576165177
4217,3,0,8,73.59985902942256,10.0
4218,1,1,4,77.59814228871241,67.36449657460906
4219,1,0,5,79.16014032776319,56.38348390136727
4220,1,1,6,58.33032099211667,14.870715178141538
4221,3,2,1,64.7272891811226,12.033408604286148
4222,1,2,2,89.02411680324819,17.663222759363464
4223,4,0,5,87.61131444040218,551.6167608327243
4224,0,1,9,76.81229653566635,10.0
4225,2,0,2,45.385709266778676,10.0
4226,2,1,5,66.26897847264566,88.40906336238729
4227,4,3,4,95.93711452564494,10.0
4228,3,0,5,78.33470086497304,76.3667556877533
4229,2,1,4,60.33157458851045,30.9671085911882
4230,3,1,4,73.2828735073189,16.17863489098244
4231,1,2,5,64.94538412616284,163.79114108611375
4232,3,2,6,83.10508983194012,524.4078363675623
4233,4,3,10,58.439139730781356,177.8897380130703
4234,2,3,4,81.37295071177113,49.43163111728396
4235,0,1,5,85.91424874115091,348.8409600370057
4236,0,1,5,17.585753126596522,235.6107465875815
4237,2,3,3,76.2883258291974,232.22320761286912
4238,1,1,3,81.9342831880122,13.415953925282865
4239,2,1,8,82.07760641603761,82.72151612126956
4240,2,1,10,88.14278145413866,140.6165110192924
4241,0,4,3,87.68001468184781,58.16441150211426
4242,3,0,4,64.83295152783015,163.84605976466995
4243,2,2,6,56.22728788498249,10.0
4244,3,1,5,51.143174868695304,109.84339242027318
4245,1,1,4,59.758359036594044,165.60107191395488
4246,3,0,7,51.037730940081474,58.15156016527465
4247,7,0,2,77.85882649326197,10.0
4248,1,1,4,76.5771498774243,223.0826700670259
4249,2,0,10,62.219623884706955,50.84582450862651
4250,2,1,4,72.70610475694245,35.71713963503788
4251,1,3,3,87.14550812439207,395.4708170602277
4252,1,0,8,67.85282757117793,26.663952186886767
4253,6,2,5,69.52284023702495,178.69632576297965
4254,3,0,3,72.04434173455212,10.0
4255,2,2,2,78.56303545063331,181.98099885392762
4256,0,0,8,90.79851805807105,343.53279388158126
4257,3,2,5,82.26191158075669,28.377765256248242
4258,1,3,4,84.81568701839048,176.27070068288816
4259,2,2,4,52.47179603490066,65.00915141385347
4260,1,0,5,83.6997772723199,20.744802503648508
4261,0,1,6,48.66063564069441,39.11590713700688
4262,3,1,6,64.15379105959902,22.617609826454242
4263,3,1,5,82.83386609838401,276.65922019598014
4264,2,3,5,64.21419515966103,225.41950573660324
4265,0,3,3,46.190026220349964,189.87789340440747
4266,3,2,7,68.71914717213066,181.71800000024191
4267,1,0,3,76.77939036384225,40.7606826780057
4268,1,2,0,86.07361735666007,126.83300000203221
4269,2,3,4,81.23506100455941,211.71703840802797
4270,2,2,8,46.872463601479204,16.257661178680042
4271,1,1,6,82.4809493952121,18.95933589146337
4272,1,1,4,83.93020157575837,123.64216896028644
4273,2,1,1,82.28058525447037,10.0
4274,1,0,2,97.30129874518086,142.10021169869609
4275,3,1,10,72.86478592794415,10.0
4276,3,2,10,73.40726310310629,207.07234037189482
4277,2,1,2,69.50632840481578,176.81628556674488
4278,1,5,9,64.15480212098959,479.9813570366946
4279,0,2,8,51.03755935194159,42.810410932118415
4280,1,0,7,73.60271399060252,26.93216607738261
4281,6,0,9,42.61340575497784,237.88914244077495
4282,4,2,5,74.97417868670733,522.9098653026826
4283,0,2,7,83.59162669125335,82.2451136134078
4284,3,1,8,85.81252917286044,105.95328783600078
4285,1,0,3,72.68978548164691,22.171512013835663
4286,2,1,5,55.744950671746764,46.16388860375211
4287,6,0,3,75.66980329856437,10.0
4288,2,0,9,81.37755807805719,151.4434376266726
4289,4,2,6,87.4448075813107,126.5811434744556
4290,0,2,5,54.515039385282506,172.9923208027734
4291,1,1,2,79.65811962836386,43.010057295730135
4292,1,2,3,60.929511656035686,14.173042808117644
4293,3,2,6,67.44597767215336,97.62514103011918
4294,2,1,3,77.97649805140426,144.7730371581684
4295,0,1,7,86.4734364579114,258.4078505754418
