StudentID,TotalLogins,ForumPosts,AssignmentViews,QuizAttempts,ResourceAccessCount,NAssessments
2852,47,5,23,3,28,16
2853,37,12,13,9,22,16
2854,56,12,17,5,26,16
2855,34,9,20,7,26,16
2856,39,6,31,6,20,16
2857,52,12,21,8,25,16
2858,38,5,20,3,18,16
2859,41,10,18,8,33,16
2860,45,13,20,1,31,16
2861,37,10,14,6,25,16
2862,32,10,14,5,22,16
2863,37,8,23,6,24,16
2864,45,12,13,6,22,16
2865,45,8,26,7,23,16
2866,35,3,18,6,26,16
2867,46,5,17,2,24,16
2868,33,12,23,5,28,16
2869,50,13,15,4,17,16
2870,40,7,17,1,18,16
2871,37,3,18,5,24,16
2872,38,10,19,9,28,16
2873,29,11,14,2,26,16
2874,41,2,18,5,30,16
2875,46,10,14,7,22,16
2876,38,9,15,6,26,16
2877,40,4,16,8,25,16
2878,42,9,21,8,25,16
2879,45,6,21,6,22,16
2880,40,8,16,6,22,16
2881,44,5,14,6,33,16
2882,47,9,23,3,19,16
2883,32,7,22,5,13,16
2884,37,7,15,3,24,16
2885,41,9,14,3,30,16
2886,35,8,17,8,19,16
2887,38,10,19,6,25,16
2888,41,2,14,7,17,16
2889,49,9,26,7,34,16
2890,43,8,10,5,18,16
2891,40,8,16,6,20,16
2892,28,10,20,10,24,16
2893,51,8,19,5,23,16
2894,43,11,23,6,29,16
2895,45,9,20,5,25,16
2896,34,4,20,8,35,16
2897,30,8,14,8,25,16
2898,36,12,8,4,24,16
2899,25,11,13,2,28,16
2900,47,10,17,6,22,16
2901,46,7,13,7,19,16
2902,39,9,11,8,24,16
2903,31,7,20,2,20,16
2904,38,11,14,6,21,16
2905,38,10,18,4,29,16
2906,51,5,14,8,14,16
2907,37,9,16,6,18,16
2908,48,8,18,6,30,16
2909,38,9,18,5,20,16
2910,29,8,23,4,22,16
2911,41,8,21,9,27,16
2912,26,6,16,1,24,16
2913,26,8,18,4,35,16
2914,35,7,19,4,26,16
2915,45,5,16,10,23,16
2916,36,9,20,10,19,16
2917,35,8,19,5,21,16
2918,41,5,16,6,24,16
2919,53,8,16,7,25,16
2920,41,7,24,10,38,16
2921,38,12,13,6,27,16
2922,44,6,10,8,19,16
2923,43,5,22,7,25,16
2924,39,12,22,6,17,16
2925,38,12,23,10,20,16
2926,42,9,19,9,20,16
2927,36,8,16,7,21,16
2928,43,6,15,5,29,16
2929,35,8,18,12,27,16
2930,45,4,13,7,22,16
2931,45,11,27,6,24,16
2932,43,8,26,5,21,16
2933,43,5,21,3,28,16
2934,36,6,20,4,22,16
2935,31,13,20,4,28,16
2936,44,8,22,7,22,16
2937,29,5,20,4,23,16
2938,36,9,25,4,20,16
2939,46,8,16,3,24,16
2940,40,7,13,2,15,16
2941,43,8,13,5,28,16
2942,30,9,31,7,17,16
2943,34,4,11,3,27,16
2944,33,5,21,4,28,16
2945,43,10,17,8,26,16
2946,44,9,13,11,18,16
2947,35,14,15,9,17,16
2948,47,7,16,10,32,16
2949,39,10,23,5,27,16
2950,37,4,18,10,22,16
2951,31,10,18,6,31,16
2952,32,10,15,10,23,16
2953,53,7,12,7,24,16
2954,39,7,16,5,26,16
2955,41,11,18,6,21,16
2956,40,5,16,2,21,16
2957,36,4,17,7,23,16
2958,39,8,30,5,35,16
2959,42,2,22,5,30,16
2960,37,1,21,5,31,16
2961,37,6,15,9,27,16
2962,49,11,16,5,16,16
2963,41,8,17,5,19,16
2964,41,7,18,4,23,16
2965,49,4,18,7,23,16
2966,39,11,13,5,28,16
2967,33,9,14,9,20,16
2968,44,13,9,5,24,16
2969,31,5,21,8,26,16
2970,48,6,21,7,25,16
2971,39,10,21,8,31,16
2972,42,10,23,4,25,16
2973,42,7,19,4,28,16
2974,42,8,22,5,30,16
2975,46,6,15,3,26,16
2976,41,9,21,10,38,16
2977,33,9,16,2,24,16
2978,37,9,17,7,25,16
2979,30,10,22,6,23,16
2980,44,9,24,4,20,16
2981,29,11,22,2,21,16
2982,46,5,21,4,15,16
2983,36,7,16,4,19,16
2984,37,12,10,5,25,16
2985,33,11,17,4,33,16
2986,43,13,18,4,26,16
2987,34,10,17,1,23,16
2988,44,9,19,8,22,16
2989,41,5,22,5,25,16
2990,36,12,18,6,26,16
2991,42,10,13,6,20,16
2992,38,10,13,8,25,16
2993,47,10,22,7,31,16
2994,39,7,20,7,21,16
2995,33,9,16,2,33,16
2996,37,8,21,6,29,16
2997,45,6,18,10,25,16
2998,28,12,23,9,21,16
2999,42,12,14,3,33,16
3000,34,7,22,4,25,16
3001,37,9,23,6,31,16
3002,34,6,10,6,23,16
3003,38,8,17,6,16,16
3004,39,9,21,7,25,16
3005,29,9,12,10,28,16
3006,59,10,17,6,22,16
3007,54,12,17,6,34,16
3008,40,5,18,2,23,16
3009,51,9,19,9,22,16
3010,35,11,19,4,23,16
3011,27,11,23,4,25,16
3012,31,13,12,5,30,16
3013,50,11,14,4,21,16
3014,47,7,23,15,29,16
3015,49,8,15,13,32,16
3016,42,5,22,6,27,16
3017,46,9,19,3,21,16
3018,36,3,20,6,27,16
3019,38,6,22,6,28,16
3020,41,13,23,5,23,16
3021,41,8,13,5,22,16
3022,33,10,16,5,29,16
3023,49,5,15,10,18,16
3024,33,7,14,3,30,16
3025,35,5,22,8,18,16
3026,38,5,19,4,20,16
3027,55,8,13,15,34,16
3028,43,6,17,10,31,16
3029,38,6,16,8,22,16
3030,41,11,14,6,24,16
3031,29,13,16,5,24,16
3032,36,8,16,4,21,16
3033,43,6,13,6,21,16
3034,36,7,18,6,14,16
3035,34,5,11,9,30,16
3036,34,6,18,11,24,16
3037,36,13,17,9,20,16
3038,47,12,26,3,16,16
3039,42,9,14,7,22,16
3040,43,8,19,5,33,16
3041,34,11,8,4,23,16
3042,40,3,16,3,29,16
3043,29,5,16,9,22,16
3044,45,7,16,5,34,16
3045,34,9,23,3,20,16
3046,27,5,21,3,27,16
3047,34,8,20,5,33,16
3048,42,5,14,10,31,16
3049,39,12,20,4,32,16
3050,39,10,9,2,24,16
3051,53,7,12,4,21,16
3052,34,13,22,6,23,16
3053,33,10,27,8,25,16
3054,36,6,19,9,18,16
3055,40,4,15,6,21,16
3056,42,10,11,6,17,16
3057,43,5,24,1,22,16
3058,44,11,15,10,26,16
3059,28,9,16,11,36,16
3060,32,5,22,10,26,16
3061,37,2,16,6,29,16
3062,41,6,12,3,29,16
3063,44,6,23,6,24,16
3064,33,9,25,7,29,16
3065,40,5,22,4,21,16
3066,44,11,21,6,26,16
3067,36,9,15,10,32,16
3068,44,10,13,1,25,16
3069,40,7,14,7,29,16
3070,52,5,17,12,26,16
3071,32,8,19,3,27,16
3072,46,10,15,10,30,16
3073,34,6,14,6,28,16
3074,38,9,19,5,31,16
3075,30,7,23,8,27,16
3076,39,11,19,6,22,16
3077,38,8,23,5,30,16
3078,42,9,16,8,27,16
3079,42,10,11,4,24,16
3080,40,7,13,7,35,16
3081,40,1,19,1,20,16
3082,39,9,22,5,20,16
3083,44,9,14,3,24,16
3084,45,12,20,3,27,16
3085,49,9,23,7,27,16
3086,38,6,12,3,20,16
3087,33,9,12,7,20,16
3088,36,8,20,5,26,16
3089,51,7,20,8,19,16
3090,39,3,24,7,25,16
3091,41,6,12,6,20,16
3092,30,3,21,7,23,16
3093,36,5,15,7,28,16
3094,41,13,11,9,18,16
3095,33,11,22,6,23,16
3096,36,10,15,7,29,16
3097,43,5,17,7,28,16
3098,33,7,21,7,22,16
3099,40,8,22,2,28,16
3100,31,10,18,5,26,16
3101,38,7,27,8,19,16
3102,39,9,12,2,28,16
3103,45,11,16,8,19,16
3104,32,5,27,6,21,16
3105,48,8,13,2,27,16
3106,40,5,15,8,20,16
3107,38,3,23,6,23,16
3108,43,9,22,7,30,16
3109,45,6,16,4,29,16
3110,38,4,19,8,23,16
3111,36,9,18,7,23,16
3112,45,7,20,11,22,16
3113,43,9,11,5,22,16
3114,39,3,17,3,16,16
3115,39,9,20,8,15,16
3116,33,14,14,6,23,16
3117,39,11,18,6,23,16
3118,32,11,14,7,22,16
3119,39,5,23,4,25,16
3120,49,6,19,4,33,16
3121,40,9,20,2,20,16
3122,46,5,11,4,34,16
3123,43,9,20,6,24,16
3124,35,12,25,6,26,16
3125,48,3,16,2,30,16
3126,47,7,17,8,31,16
3127,37,7,14,6,22,16
3128,47,3,27,4,22,16
3129,48,6,20,7,21,16
3130,48,7,13,6,15,16
3131,37,12,22,7,18,16
3132,38,6,20,5,23,16
3133,38,7,17,2,18,16
3134,41,5,17,6,26,16
3135,40,13,14,5,23,16
3136,38,8,19,4,25,16
3137,45,4,24,5,24,16
3138,26,9,16,3,27,16
3139,26,7,21,6,27,16
3140,46,7,18,9,17,16
3141,47,8,18,5,28,16
3142,44,11,19,2,32,16
3143,41,6,17,4,24,16
3144,35,6,17,7,24,16
3145,46,8,17,6,27,16
3146,43,6,22,6,20,16
3147,47,7,19,6,25,16
3148,37,13,19,4,29,16
3149,36,5,21,3,17,16
3150,48,4,18,7,25,16
3151,51,9,24,5,34,16
3152,41,5,28,5,20,16
3153,38,12,13,6,37,16
3154,37,9,12,7,27,16
3155,42,8,12,4,21,16
3156,32,8,17,4,33,16
3157,40,9,21,4,17,16
3158,44,3,16,5,28,16
3159,45,11,13,5,21,16
3160,30,7,16,4,33,16
3161,42,9,18,8,30,16
3162,50,9,15,1,16,16
3163,34,13,22,5,26,16
3164,41,5,19,5,26,16
3165,40,12,13,7,18,16
3166,38,7,19,8,26,16
3167,43,7,18,8,25,16
3168,34,8,16,3,30,16
3169,34,7,18,4,25,16
3170,37,11,20,4,31,16
3171,31,4,16,6,26,16
3172,41,9,18,4,30,16
3173,42,4,18,8,19,16
3174,32,8,12,4,22,16
3175,37,5,14,8,25,16
3176,36,13,16,8,32,16
3177,37,5,20,2,27,16
3178,40,10,20,9,26,16
3179,39,8,23,7,28,16
3180,34,5,16,5,27,16
3181,50,9,20,5,18,16
3182,25,10,14,5,29,16
3183,43,9,19,5,21,16
3184,43,11,13,7,27,16
3185,35,7,24,10,23,16
3186,44,9,30,6,32,16
3187,46,8,6,7,21,16
3188,31,7,23,5,24,16
3189,41,6,20,7,25,16
3190,29,7,26,6,27,16
3191,35,6,16,5,17,16
3192,38,5,20,3,26,16
3193,36,7,22,4,23,16
3194,47,4,15,6,22,16
3195,41,12,12,4,34,16
3196,53,7,12,2,32,16
3197,51,3,19,9,28,16
3198,38,11,17,8,17,16
3199,51,11,23,9,28,16
3200,54,6,27,3,28,16
3201,46,7,8,6,24,16
3202,39,5,22,4,26,16
3203,46,5,19,3,19,16
3204,37,6,26,5,19,16
3205,46,10,19,2,24,16
3206,42,4,15,7,27,16
3207,27,8,19,2,24,16
3208,42,10,16,7,21,16
3209,45,9,19,8,26,16
3210,47,10,18,7,24,16
3211,45,14,20,7,25,16
3212,37,6,16,9,29,16
3213,28,11,17,5,26,16
3214,49,14,13,4,23,16
3215,35,11,17,8,23,16
3216,38,5,19,7,29,16
3217,46,14,21,14,25,16
3218,37,7,19,9,18,16
3219,34,6,30,5,23,16
3220,30,6,20,7,15,16
3221,45,5,19,2,24,16
3222,36,11,14,12,24,16
3223,45,2,15,1,21,16
3224,34,7,17,4,33,16
3225,36,9,16,3,24,16
3226,37,5,21,14,27,16
3227,46,5,11,7,20,16
3228,47,6,22,3,27,16
3229,36,4,23,5,32,16
3230,41,12,25,5,23,16
3231,34,3,22,3,28,16
3232,37,9,13,4,21,16
3233,49,10,25,7,34,16
3234,42,15,22,5,17,16
3235,36,7,22,7,29,16
3236,36,9,18,4,31,16
3237,41,9,15,4,20,16
3238,40,9,14,6,29,16
3239,42,13,19,5,24,16
3240,36,7,13,9,32,16
3241,32,12,13,6,25,16
3242,33,7,23,4,28,16
3243,45,8,10,6,29,16
3244,49,7,17,7,22,16
3245,34,6,17,5,29,16
3246,41,2,18,6,23,16
3247,30,12,15,3,17,16
3248,39,8,20,4,32,16
3249,41,8,23,4,23,16
3250,38,11,17,2,23,16
3251,36,7,16,5,19,16
3252,26,9,14,7,31,16
3253,33,16,14,5,23,16
3254,36,11,15,7,25,16
3255,34,11,15,6,30,16
3256,44,8,19,12,27,16
3257,50,4,17,5,15,16
3258,34,8,17,6,23,16
3259,42,6,16,3,27,16
3260,42,6,26,5,20,16
3261,38,5,27,3,22,16
3262,44,12,20,6,29,16
3263,44,11,16,5,28,16
3264,33,3,16,5,33,16
3265,40,13,19,7,30,16
3266,38,5,17,11,28,16
3267,63,6,13,9,21,16
3268,37,9,21,8,27,16
3269,36,8,16,7,19,16
3270,40,8,17,7,27,16
3271,50,4,20,8,30,16
3272,40,7,20,5,34,16
3273,39,11,19,4,21,16
3274,45,7,13,5,28,16
3275,39,5,22,6,36,16
3276,35,13,15,5,26,16
3277,40,7,18,3,28,16
3278,41,8,19,6,23,16
3279,57,13,21,7,22,16
3280,36,9,23,2,18,16
3281,48,7,16,6,19,16
3282,38,6,12,9,20,16
3283,31,10,19,8,29,16
3284,44,7,18,5,21,16
3285,44,7,18,6,17,16
3286,43,11,25,6,20,16
3287,44,14,18,5,30,16
3288,33,6,17,5,26,16
3289,44,5,18,8,22,16
3290,51,6,21,6,31,16
3291,33,8,17,5,24,16
3292,45,3,30,4,16,16
3293,35,7,15,6,24,16
3294,48,9,15,4,27,16
3295,44,10,20,5,23,16
3296,45,9,23,9,34,16
3297,28,7,20,8,23,16
3298,46,8,24,8,39,16
3299,34,5,13,3,21,16
3300,35,9,22,2,27,16
3301,42,6,21,11,24,16
3302,41,9,14,4,20,16
3303,46,6,19,10,28,16
3304,46,5,22,1,16,16
3305,43,7,23,6,27,16
3306,35,8,23,7,33,16
3307,42,4,18,4,26,16
3308,37,5,18,5,24,16
3309,41,9,14,3,23,16
3310,45,15,24,2,31,16
3311,40,11,21,6,29,16
3312,37,7,18,4,24,16
3313,39,10,22,4,26,16
3314,51,10,17,9,32,16
3315,41,7,23,11,21,16
3316,40,7,18,7,26,16
3317,38,7,25,4,29,16
3318,29,13,16,9,28,16
3319,35,9,25,2,36,16
3320,27,10,23,8,22,16
3321,43,10,21,2,26,16
3322,50,11,21,4,28,16
3323,34,7,19,10,29,16
3324,46,8,15,6,25,16
3325,39,8,18,8,27,16
3326,45,5,15,3,18,16
3327,34,2,13,5,20,16
3328,33,11,12,5,19,16
3329,37,9,20,2,27,16
3330,43,13,21,4,19,16
3331,36,11,19,7,18,16
3332,36,7,17,4,22,16
3333,40,11,16,7,31,16
3334,47,2,19,6,20,16
3335,35,6,12,2,14,16
3336,41,13,24,6,28,16
3337,48,4,18,6,31,16
3338,49,9,18,8,20,16
3339,41,10,27,4,28,16
3340,43,11,18,4,23,16
3341,39,8,22,8,24,16
3342,38,11,21,4,32,16
3343,35,13,15,4,12,16
3344,46,7,16,8,21,16
3345,46,11,20,4,30,16
3346,41,8,18,3,27,16
3347,41,8,19,5,30,16
3348,39,13,18,7,24,16
3349,49,9,16,6,28,16
3350,47,12,27,4,29,16
3351,42,12,20,7,30,16
3352,39,5,18,4,23,16
3353,36,5,12,5,20,16
3354,33,12,14,4,28,16
3355,49,7,15,8,29,16
3356,45,8,25,6,32,16
3357,58,10,19,6,30,16
3358,47,1,20,9,20,16
3359,30,9,10,5,24,16
3360,45,4,19,5,35,16
3361,34,10,25,5,29,16
3362,35,9,24,5,25,16
3363,44,8,23,6,27,16
3364,56,11,22,6,27,16
3365,48,2,14,5,27,16
3366,30,8,23,5,23,16
3367,39,6,16,6,32,16
3368,44,10,27,5,19,16
3369,46,7,15,6,24,16
3370,31,10,21,11,25,16
3371,35,17,18,7,26,16
3372,34,12,19,8,28,16
3373,43,11,10,5,29,16
3374,47,14,19,4,20,16
3375,52,5,17,7,23,16
3376,42,11,18,3,32,16
3377,34,7,16,7,25,16
3378,43,4,15,7,28,16
3379,34,10,18,12,22,16
3380,39,3,16,6,28,16
3381,34,10,17,7,18,16
3382,52,13,13,9,22,16
3383,23,5,15,3,27,16
3384,41,7,21,7,26,16
3385,45,4,15,4,24,16
3386,44,2,16,2,20,16
3387,34,13,26,8,31,16
3388,29,11,17,9,31,16
3389,47,6,21,7,19,16
3390,44,9,23,5,22,16
3391,40,8,19,6,23,16
3392,58,9,19,7,21,16
3393,40,17,19,6,28,16
3394,37,12,13,5,30,16
3395,30,11,15,5,31,16
3396,37,7,15,6,22,16
3397,39,10,16,6,27,16
3398,44,15,21,10,22,16
3399,41,6,24,4,28,16
3400,41,8,19,9,35,16
3401,42,6,26,8,28,16
3402,48,7,16,9,23,16
3403,36,4,20,8,16,16
3404,35,14,13,11,26,16
3405,36,11,16,3,28,16
3406,39,11,16,6,16,16
3407,39,9,17,4,23,16
3408,44,9,15,6,21,16
3409,47,8,17,2,22,16
3410,34,7,14,7,27,16
3411,36,5,21,5,14,16
3412,40,8,13,9,18,16
3413,38,12,16,6,31,16
3414,32,9,17,9,16,16
3415,39,4,26,1,26,16
3416,39,2,14,6,22,16
3417,42,14,8,6,23,16
3418,50,5,19,5,36,16
3419,41,9,18,6,24,16
3420,34,7,18,5,25,16
3421,37,7,20,8,23,16
3422,27,9,7,5,20,16
3423,35,6,16,8,27,16
3424,46,6,19,10,24,16
3425,45,8,22,9,22,16
3426,40,12,19,6,22,16
3427,46,9,24,3,23,16
3428,36,5,12,1,25,16
3429,40,6,19,1,32,16
3430,42,6,19,3,20,16
3431,38,6,16,8,34,16
3432,52,6,12,6,26,16
3433,31,10,16,9,26,16
3434,45,8,16,9,21,16
3435,35,4,20,5,23,16
3436,55,13,15,7,24,16
3437,46,13,11,3,27,16
3438,36,6,12,4,27,16
3439,29,10,19,4,31,16
3440,40,4,20,7,22,16
3441,39,9,28,9,35,16
3442,41,9,15,5,19,16
3443,36,7,27,9,33,16
3444,40,6,15,4,21,16
3445,37,6,21,8,18,16
3446,34,11,15,4,27,16
3447,35,10,18,3,21,16
3448,33,12,20,6,27,16
3449,41,8,18,12,18,16
3450,36,8,22,4,23,16
3451,44,13,13,9,27,16
3452,46,10,16,12,28,16
3453,42,11,16,3,24,16
3454,30,5,17,10,30,16
3455,41,7,17,7,27,16
3456,49,8,11,9,30,16
3457,41,8,19,4,27,16
3458,43,9,19,5,26,16
3459,39,9,26,6,19,16
3460,44,5,16,5,25,16
3461,40,8,20,6,21,16
3462,51,8,18,3,29,16
3463,34,10,15,5,22,16
3464,46,9,21,3,35,16
3465,40,5,19,4,28,16
3466,43,13,23,4,23,16
3467,32,10,15,9,32,16
3468,31,7,17,6,29,16
3469,38,11,19,3,25,16
3470,48,7,23,2,24,16
3471,41,6,16,5,28,16
3472,37,6,24,6,27,16
3473,28,9,19,5,22,16
3474,34,11,19,5,32,16
3475,37,11,14,7,21,16
3476,38,10,18,4,28,16
3477,32,5,29,5,32,16
3478,39,13,11,4,27,16
3479,37,7,24,7,35,16
3480,37,6,12,12,34,16
3481,41,14,23,13,23,16
3482,37,7,20,6,31,16
3483,32,9,21,3,22,16
3484,52,9,27,5,24,16
3485,46,5,17,3,31,16
3486,34,7,9,11,32,16
3487,44,7,26,7,22,16
3488,39,7,16,6,18,16
3489,56,13,17,6,31,16
3490,44,6,26,2,25,16
3491,48,13,19,10,33,16
3492,34,7,16,3,26,16
3493,43,5,21,3,28,16
3494,40,11,27,6,13,16
3495,40,7,22,5,18,16
3496,28,9,13,3,27,16
3497,45,14,26,6,32,16
3498,40,4,14,8,17,16
3499,46,14,19,5,29,16
3500,33,14,34,4,21,16
3501,31,5,21,3,24,16
3502,41,9,19,1,33,16
3503,36,7,15,8,20,16
3504,40,12,15,2,24,16
3505,46,7,14,6,27,16
3506,32,10,19,10,29,16
3507,41,9,16,3,21,16
3508,47,8,16,7,27,16
3509,34,7,22,4,30,16
3510,43,6,17,7,27,16
3511,31,7,25,5,25,16
3512,50,10,21,9,22,16
3513,43,5,12,7,21,16
3514,57,12,16,9,26,16
3515,36,4,10,2,19,16
3516,37,7,21,6,24,16
3517,59,6,22,10,24,16
3518,34,6,18,10,23,16
3519,42,9,27,6,23,16
3520,41,5,18,8,19,16
3521,45,4,17,8,23,16
3522,41,8,25,9,32,16
3523,46,8,27,3,32,16
3524,32,7,16,3,29,16
3525,42,9,16,3,31,16
3526,39,10,12,5,19,16
3527,45,9,19,3,26,16
3528,37,5,18,11,19,16
3529,34,7,24,12,26,16
3530,39,6,21,6,24,16
3531,49,12,17,5,23,16
3532,31,7,18,2,20,16
3533,37,2,13,2,19,16
3534,43,10,14,3,23,16
3535,44,3,14,3,28,16
3536,37,4,19,5,24,16
3537,30,8,13,6,21,16
3538,39,9,19,2,20,16
3539,47,8,17,4,27,16
3540,41,13,19,8,22,16
3541,39,10,26,4,26,16
3542,40,9,21,7,23,16
3543,28,6,17,5,25,16
3544,42,7,14,3,22,16
3545,44,5,22,3,18,16
3546,36,8,18,6,31,16
3547,41,11,12,4,32,16
3548,38,7,10,6,22,16
3549,47,9,15,5,19,16
3550,38,10,16,11,18,16
3551,36,11,21,3,25,16
3552,46,4,15,8,27,16
3553,34,10,18,8,21,16
3554,46,13,14,6,19,16
3555,38,4,17,6,26,16
3556,41,9,20,11,34,16
3557,41,9,11,4,26,16
3558,39,6,11,3,22,16
3559,33,6,22,8,32,16
3560,57,11,21,5,16,16
3561,47,11,18,8,28,16
3562,38,4,18,3,31,16
3563,42,7,20,6,36,16
3564,45,4,26,8,23,16
3565,46,8,22,6,27,16
3566,40,11,21,10,23,16
3567,33,5,25,5,21,16
3568,38,7,13,3,18,16
3569,37,17,18,2,23,16
3570,25,8,17,4,16,16
3571,40,11,13,9,22,16
3572,31,6,15,5,21,16
3573,35,15,18,9,16,16
3574,53,8,15,7,28,16
3575,38,6,18,4,19,16
3576,38,4,18,9,19,16
3577,41,10,21,7,24,16
3578,37,6,15,8,20,16
3579,41,3,19,4,24,16
3580,44,11,17,7,26,16
3581,37,4,18,4,24,16
3582,41,10,14,9,22,16
3583,27,8,14,7,34,16
3584,29,5,15,4,16,16
3585,42,8,9,4,21,16
3586,41,12,14,3,32,16
3587,43,12,29,4,25,16
3588,44,11,16,5,23,16
3589,47,11,18,11,29,16
3590,40,6,16,7,38,16
3591,37,8,11,4,26,16
3592,44,16,15,8,36,16
3593,36,6,15,3,26,16
3594,44,3,26,8,25,16
3595,40,9,25,7,31,16
3596,32,9,16,10,27,16
3597,29,7,15,6,26,16
3598,38,9,12,7,32,16
3599,38,10,17,5,24,16
3600,40,10,21,10,20,16
3601,44,7,15,6,22,16
3602,42,7,18,8,20,16
3603,34,10,15,5,25,16
3604,39,8,18,4,27,16
3605,35,6,18,4,29,16
3606,36,8,18,7,22,16
3607,31,9,14,4,21,16
3608,48,6,24,6,28,16
3609,44,9,16,8,22,16
3610,31,11,18,4,25,16
3611,39,10,18,8,15,16
3612,43,14,16,5,27,16
3613,46,7,21,6,17,16
3614,51,7,18,7,21,16
3615,37,7,11,4,30,16
3616,47,11,15,7,26,16
3617,30,7,21,6,32,16
3618,38,7,20,6,27,16
3619,41,9,19,11,29,16
3620,38,9,26,5,40,16
3621,33,10,24,7,20,16
3622,52,11,13,4,21,16
3623,34,7,20,6,24,16
3624,27,10,16,11,18,16
3625,42,9,21,14,19,16
3626,39,3,19,6,25,16
3627,42,7,13,4,34,16
3628,29,11,17,4,21,16
3629,41,10,13,7,19,16
3630,32,12,21,6,21,16
3631,41,11,13,6,26,16
3632,41,4,16,7,39,16
3633,40,8,10,9,25,16
3634,37,12,16,5,26,16
3635,29,11,20,5,27,16
3636,34,6,12,3,24,16
3637,46,6,25,3,30,16
3638,39,5,21,6,28,16
3639,24,9,16,5,22,16
3640,30,6,14,8,28,16
3641,41,8,15,5,29,16
3642,44,11,15,6,28,16
3643,37,11,17,5,20,16
3644,31,4,14,4,24,16
3645,42,9,17,8,20,16
3646,33,6,17,6,24,16
3647,38,9,23,1,23,16
3648,37,6,17,5,23,16
3649,43,9,17,8,24,16
3650,34,2,17,5,26,16
3651,35,7,19,4,26,16
3652,45,3,23,3,22,16
3653,30,8,11,8,34,16
3654,40,8,9,8,18,16
3655,46,8,12,9,14,16
3656,45,10,13,6,26,16
3657,64,8,19,5,18,16
3658,37,12,17,2,22,16
3659,38,7,17,8,24,16
3660,35,6,19,8,23,16
3661,31,6,14,6,23,16
3662,37,6,18,8,26,16
3663,37,8,24,6,28,16
3664,39,10,21,11,31,16
3665,38,6,27,3,27,16
3666,36,2,22,8,27,16
3667,39,6,22,10,26,16
3668,29,9,23,7,29,16
3669,38,9,15,5,37,16
3670,32,8,18,5,31,16
3671,38,8,24,5,21,16
3672,30,7,8,7,36,16
3673,32,5,23,6,21,16
3674,42,8,16,9,19,16
3675,49,8,11,3,22,16
3676,43,5,16,3,23,16
3677,40,12,16,5,35,16
3678,43,9,18,6,24,16
3679,42,15,21,10,21,16
3680,40,7,13,4,21,16
3681,35,8,17,8,26,16
3682,40,7,19,3,26,16
3683,30,9,21,10,20,16
3684,40,5,13,5,25,16
3685,55,10,15,9,39,16
3686,41,5,22,2,27,16
3687,30,5,22,9,25,16
3688,39,8,16,5,28,16
3689,45,8,17,9,32,16
3690,30,10,20,8,22,16
3691,50,3,15,6,31,16
3692,41,5,10,4,32,16
3693,46,7,20,8,26,16
3694,44,4,26,8,29,16
3695,42,7,19,7,31,16
3696,32,14,21,5,30,16
3697,44,8,22,7,11,16
3698,39,8,17,12,24,16
3699,41,9,19,6,23,16
3700,34,7,20,5,35,16
3701,36,5,21,5,32,16
3702,38,4,15,3,21,16
3703,42,9,20,6,32,16
3704,32,9,14,4,25,16
3705,34,2,12,4,24,16
3706,37,8,18,6,30,16
3707,38,7,17,14,20,16
3708,40,7,22,6,28,16
3709,39,10,20,5,19,16
3710,43,6,16,7,17,16
3711,45,11,25,7,22,16
3712,46,8,22,6,27,16
3713,44,13,14,9,34,16
3714,43,9,19,5,18,16
3715,39,6,19,10,21,16
3716,47,12,17,5,24,16
3717,35,8,16,10,35,16
3718,44,7,19,12,26,16
3719,43,10,24,4,24,16
3720,48,8,8,6,22,16
3721,27,7,15,9,32,16
3722,44,4,20,8,32,16
3723,44,7,13,6,21,16
3724,41,9,30,6,25,16
3725,42,9,11,6,19,16
3726,44,6,12,5,33,16
3727,44,8,11,3,29,16
3728,38,9,15,5,27,16
3729,36,7,16,5,21,16
3730,45,7,18,7,24,16
3731,32,5,19,6,32,16
3732,44,8,22,6,29,16
3733,35,10,17,5,26,16
3734,40,11,21,7,19,16
3735,46,4,20,6,22,16
3736,55,8,12,9,35,16
3737,37,13,16,3,27,16
3738,38,6,14,11,23,16
3739,37,14,22,7,30,16
3740,46,9,18,4,26,16
3741,43,8,21,8,25,16
3742,32,7,27,6,29,16
3743,38,10,25,8,28,16
3744,34,10,21,7,24,16
3745,51,4,17,2,26,16
3746,39,6,20,6,20,16
3747,49,11,17,4,18,16
3748,40,10,26,8,24,16
3749,42,8,24,6,25,16
3750,40,11,20,7,22,16
3751,39,11,21,9,31,16
3752,33,9,17,5,23,16
3753,42,12,13,3,31,16
3754,46,6,16,3,29,16
3755,38,2,16,6,25,16
3756,50,6,15,9,32,16
3757,42,10,29,9,25,16
3758,56,8,18,6,26,16
3759,42,11,19,8,25,16
3760,37,6,25,6,17,16
3761,37,10,17,6,30,16
3762,36,12,23,7,27,16
3763,35,8,14,8,23,16
3764,36,7,23,4,27,16
3765,36,5,18,4,17,16
3766,39,11,20,4,18,16
3767,37,14,13,5,25,16
3768,48,12,19,5,20,16
3769,33,9,10,6,23,16
3770,50,13,15,4,29,16
3771,44,14,11,4,26,16
3772,43,7,18,5,17,16
3773,37,14,14,6,29,16
3774,32,11,12,5,24,16
3775,52,7,22,6,18,16
3776,28,8,12,10,28,16
3777,40,7,14,5,11,16
3778,41,13,19,7,34,16
3779,39,7,23,4,31,16
3780,40,9,22,7,24,16
